Age Ma	d18O adj	d18O 5pt	tempC	tempC_5pt
30.8654	2.58	2.6142	6.337896	6.2157058296
30.87	2.05	2.5142	8.27335	6.5739082296
30.8723	2.75	2.4082	5.73375	6.9566598136
30.88	2.41	2.4762	6.950134	6.7107593016
30.8804	2.25	2.608	7.53375	6.23783296
30.8815	2.92	2.466	5.137696	6.74756184
30.889	2.71	2.348	5.875174	7.17543456
30.894	1.82	2.452	9.137736	6.79812256
30.894	2.04	2.478	8.310624	6.70426776
30.8983	2.9	2.5	5.2074	6.625
30.9058	2.79	2.678	5.592774	5.98863576
30.9133	2.95	2.842	5.03335	5.41017496
30.9248	2.93	2.762	5.102886	5.69141016
30.9284	2.64	2.73	6.123744	5.804406
30.94	2.5	2.628	6.625	6.16649376
30.9447	2.63	2.592	6.159366	6.29498496
30.9507	2.44	2.536	6.841504	6.49558144
30.9579	2.75	2.452	5.73375	6.79812256
30.9626	2.36	2.45	7.131744	6.80535
30.97	2.08	2.372	8.161696	7.08809376
30.9745	2.62	2.34	6.195016	7.204584
30.98	2.05	2.388	8.27335	7.02995616
30.983	2.59	2.498	6.302134	6.63220056
30.9893	2.6	2.438	6.2664	6.84873816
30.9968	2.63	2.526	6.159366	6.53149464
31.0101	2.32	2.51	7.277536	6.589014
31.014	2.49	2.432	6.661014	6.87044736
31.0161	2.51	2.416	6.589014	6.92838784
31.02	2.21	2.426	7.680774	6.89216664
31.0229	2.55	2.414	6.44535	6.93563544
31.0326	2.37	2.38	7.095366	7.059016
31.0399	2.43	2.458	6.877686	6.77644696
31.0433	2.34	2.406	7.204584	6.96463704
31.049	2.6	2.446	6.2664	6.81980824
31.0509	2.29	2.504	7.387174	6.61060224
31.055	2.57	2.54	6.373686	6.481224
31.0562	2.72	2.488	5.839776	6.66822016
31.0595	2.52	2.522	6.553056	6.54586776
31.06	2.34	2.516	7.204584	6.56743584
31.0692	2.46	2.454	6.769224	6.79089624
31.0696	2.54	2.456	6.481224	6.78367104
31.0789	2.41	2.524	6.950134	6.53868064
31.083	2.53	2.456	6.517126	6.78367104
31.0886	2.68	2.378	5.981536	7.06628376
31.09	2.12	2.398	8.013216	6.99365656
31.0924	2.15	2.398	7.90215	6.99365656
31.0993	2.51	2.34	6.589014	7.204584
31.0994	2.53	2.446	6.517126	6.81980824
31.109	2.39	2.51	7.022694	6.589014
31.1217	2.65	2.516	6.08815	6.56743584
31.122	2.47	2.502	6.733126	6.61780056
31.1291	2.54	2.558	6.481224	6.41667096
31.1327	2.46	2.546	6.769224	6.45969624
31.137	2.67	2.536	6.017046	6.49558144
31.1383	2.59	2.514	6.302134	6.57462744
31.144	2.42	2.534	6.913896	6.50276184
31.1457	2.43	2.492	6.877686	6.65380896
31.1535	2.56	2.456	6.409504	6.78367104
31.1564	2.46	2.496	6.769224	6.63940224
31.1603	2.41	2.446	6.950134	6.81980824
31.1672	2.62	2.412	6.195016	6.94288416
31.17	2.18	2.4	7.791336	6.9864
31.1707	2.39	2.502	7.022694	6.61780056
31.178	2.4	2.482	6.9864	6.68984536
31.178	2.92	2.53	5.137696	6.517126
31.1898	2.52	2.566	6.553056	6.38800984
31.19	2.42	2.58	6.913896	6.337896
31.1995	2.57	2.448	6.373686	6.81257856
31.2049	2.47	2.426	6.733126	6.89216664
31.21	2.26	2.43	7.497064	6.877686
31.2103	2.41	2.334	6.950134	7.22645784
31.2138	2.44	2.364	6.841504	7.11718944
31.2189	2.09	2.448	8.124534	6.81257856
31.222	2.62	2.41	6.195016	6.950134
31.2277	2.68	2.404	5.981536	6.97189024
31.2286	2.22	2.474	7.643976	6.71869464
31.2361	2.41	2.46	6.950134	6.769224
31.2415	2.44	2.406	6.841504	6.96463704
31.248	2.55	2.504	6.44535	6.61060224
31.25	2.41	2.538	6.950134	6.48840216
31.259	2.71	2.52	5.875174	6.553056
31.2644	2.58	2.484	6.337896	6.68263584
31.2652	2.35	2.46	7.16815	6.769224
31.2652	2.37	2.462	7.095366	6.76200216
31.2749	2.29	2.422	7.387174	6.90665176
31.2778	2.72	2.46	5.839776	6.769224
31.28	2.38	2.518	7.059016	6.56024536
31.2846	2.54	2.602	6.481224	6.25925656
31.2882	2.66	2.562	6.052584	6.40233816
31.3001	2.71	2.588	5.875174	6.30928416
31.3072	2.52	2.558	6.553056	6.41667096
31.3157	2.51	2.476	6.589014	6.71148064
31.3191	2.39	2.436	7.022694	6.85597344
31.32	2.25	2.39	7.53375	7.022694
31.3259	2.51	2.382	6.589014	7.05174936
31.3277	2.29	2.354	7.387174	7.15358424
31.3342	2.47	2.38	6.733126	7.059016
31.336	2.25	2.402	7.53375	6.97914456
31.3363	2.38	2.414	7.059016	6.93563544
31.341	2.62	2.338	6.195016	7.21187416
31.3488	2.35	2.36	7.16815	7.131744
31.35	2.09	2.404	8.124534	6.97189024
31.3503	2.36	2.326	7.131744	7.25563864
31.359	2.6	2.348	6.2664	7.17543456
31.3616	2.23	2.398	7.607206	6.99365656
31.375	2.46	2.438	6.769224	6.84873816
31.38	2.34	2.42	7.204584	6.913896
31.3895	2.56	2.59	6.409504	6.302134
31.4012	2.51	2.498	6.589014	6.63220056
31.4085	3.08	2.464	4.584096	6.75478144
31.41	2	2.484	8.46	6.68263584
31.4152	2.17	2.454	7.828246	6.79089624
31.4172	2.66	2.318	6.052584	7.28483736
31.4182	2.36	2.412	7.131744	6.94288416
31.4182	2.4	2.536	6.9864	6.49558144
31.43	2.47	2.516	6.733126	6.56743584
31.4332	2.79	2.416	5.592774	6.92838784
31.4397	2.56	2.482	6.409504	6.68984536
31.44	1.86	2.512	8.986344	6.58182016
31.443	2.73	2.432	5.804406	6.87044736
31.4463	2.62	2.46	6.195016	6.769224
31.4526	2.39	2.658	7.022694	6.05969496
31.4594	2.7	2.5488	5.9106	6.4496534016
31.4682	2.85	2.4968	5.38215	6.6365214336
31.47	2.18	2.5228	7.791336	6.5429927776
31.472	2.36	2.4928	7.131744	6.6509272576
31.472	2.52	2.4428	6.553056	6.8313780576
31.4806	2.55	2.516	6.44535	6.56743584
31.484	2.6	2.522	6.2664	6.54586776
31.49	2.55	2.558	6.44535	6.41667096
31.499	2.39	2.508	7.022694	6.59620896
31.499	2.7	2.488	5.9106	6.66822016
31.5	2.3	2.54	7.3506	6.481224
31.5046	2.5	2.536	6.625	6.49558144
31.5097	2.81	2.504	5.522454	6.61060224
31.5112	2.37	2.56	7.095366	6.409504
31.5177	2.54	2.476	6.481224	6.71148064
31.529	2.58	2.346	6.337896	7.18272024
31.5296	2.08	2.42	8.161696	6.913896
31.53	2.16	2.428	7.865184	6.88492576
31.5352	2.74	2.458	5.769064	6.77644696
31.542	2.58	2.568	6.337896	6.38084736
31.542	2.73	2.666	5.804406	6.03125784
31.5468	2.63	2.5488	6.159366	6.4496534016
31.555	2.65	2.5488	6.08815	6.4496534016
31.56	2.15	2.5288	7.90215	6.5214361216
31.5628	2.58	2.5168	6.337896	6.5645595136
31.5647	2.63	2.4608	6.159366	6.7663351296
31.566	2.57	2.544	6.373686	6.46687104
31.5754	2.37	2.554	7.095366	6.43100824
31.5788	2.57	2.454	6.373686	6.79089624
31.5862	2.63	2.454	6.159366	6.79089624
31.59	2.13	2.46	7.976166	6.769224
31.5919	2.57	2.456	6.373686	6.78367104
31.6045	2.4	2.42	6.9864	6.913896
31.6045	2.55	2.514	6.44535	6.57462744
31.608	2.45	2.48	6.80535	6.697056
31.613	2.6	2.444	6.2664	6.82703904
31.6153	2.4	2.502	6.9864	6.61780056
31.62	2.22	2.538	7.643976	6.48840216
31.6211	2.84	2.528	5.417184	6.52430976
31.6282	2.63	2.568	6.159366	6.38084736
31.6313	2.55	2.604	6.44535	6.25211424
31.6401	2.6	2.546	6.2664	6.45969624
31.6497	2.4	2.525	6.9864	6.5350875
31.65	2.55	2.555	6.44535	6.4274235
31.6502	2.67	2.5375	6.017046	6.490196875
31.6584	2.44	2.5475	6.841504	6.454315875
31.6647	2.49	2.578	6.661014	6.34505176
31.6745	2.59	2.42	6.302134	6.913896
31.6793	2.7	2.508	5.9106	6.59620896
31.6814	1.88	2.476	8.910816	6.71148064
31.6832	2.88	2.598	5.277216	6.27354456
31.6842	2.33	2.578	7.241046	6.34505176
31.6842	3.2	2.712	4.1736	5.86809216
31.686	2.6	2.538	6.2664	6.48840216
31.6982	2.55	2.528	6.44535	6.52430976
31.7	2.01	2.394	8.422614	7.00817304
31.7025	2.28	2.41	7.423776	6.950134
31.7025	2.53	2.338	6.517126	7.21187416
31.7099	2.68	2.432	5.981536	6.87044736
31.7133	2.19	2.454	7.754454	6.79089624
31.719	2.48	2.458	6.697056	6.77644696
31.723	2.39	2.344	7.022694	7.19000704
31.7244	2.55	2.374	6.44535	7.08082264
31.73	2.11	2.406	8.050294	6.96463704
31.7348	2.34	2.374	7.204584	7.08082264
31.7376	2.64	2.382	6.123744	7.05174936
31.7413	2.23	2.478	7.607206	6.70426776
31.7445	2.59	2.482	6.302134	6.68984536
31.748	2.59	2.438	6.302134	6.84873816
31.7536	2.36	2.482	7.131744	6.68984536
31.7553	2.42	2.394	6.913896	7.00817304
31.7652	2.45	2.398	6.80535	6.99365656
31.77	2.15	2.356	7.90215	7.14630304
31.771	2.61	2.352	6.230694	7.16086656
31.7736	2.15	2.358	7.90215	7.13902296
31.7815	2.4	2.4068	6.9864	6.9617360736
31.7856	2.48	2.3508	6.697056	7.1652364896
31.79	2.39	2.3768	7.022694	7.0706449536
31.791	2.33	2.3788	7.241046	7.0633765216
31.7919	2.28	2.3928	7.423776	7.0125288576
31.7919	2.41	2.346	6.950134	7.18272024
31.7958	2.55	2.398	6.44535	6.99365656
31.8038	2.16	2.43	7.865184	6.877686
31.8118	2.59	2.462	6.302134	6.76200216
31.8156	2.44	2.456	6.841504	6.78367104
31.8249	2.57	2.4304	6.373686	6.8762381824
31.8253	2.52	2.3884	6.553056	7.0285036384
31.83	2.03	2.3504	8.347926	7.1666932224
31.835	2.38	2.3404	7.059016	7.2031261024
31.84	2.25	2.2364	7.53375	7.5836878944
31.8438	2.52	2.336	6.553056	7.21916544
31.8546	2	2.384	8.46	7.04448384
31.8613	2.53	2.492	6.517126	6.65380896
31.869	2.62	2.47	6.195016	6.733126
31.872	2.79	2.584	5.592774	6.32358784
31.8759	2.41	2.508	6.950134	6.59620896
31.8773	2.57	2.508	6.373686	6.59620896
31.88	2.15	2.428	7.90215	6.88492576
31.8832	2.62	2.384	6.195016	7.04448384
31.8899	2.39	2.4	7.022694	6.9864
31.8976	2.19	2.482	7.754454	6.68984536
31.8992	2.65	2.462	6.08815	6.76200216
31.8996	2.56	2.3898	6.409504	7.0234201656
31.9061	2.52	2.5078	6.553056	6.5969285176
31.91	2.03	2.5118	8.347926	6.5825394936
31.913	2.78	2.4818	5.627976	6.6905663736
31.9167	2.67	2.4318	6.017046	6.8711711736
31.9169	2.41	2.466	6.950134	6.74756184
31.9298	2.27	2.428	7.460406	6.88492576
31.93	2.2	2.376	7.7176	7.07355264
31.9312	2.59	2.402	6.302134	6.97914456
31.9427	2.41	2.428	6.950134	6.88492576
31.9429	2.54	2.412	6.481224	6.94288416
31.9545	2.4	2.408	6.9864	6.95738496
31.96	2.12	2.4075	8.013216	6.959197875
31.96	2.57	2.32	6.373686	7.277536
31.9628	2.19	2.3525	7.754454	7.159045875
31.9675	2.25	2.3675	7.53375	7.104457875
31.9761	2.4	2.376	6.9864	7.07355264
31.9836	2.63	2.35	6.159366	7.16815
31.9837	2.41	2.428	6.950134	6.88492576
31.99	2.06	2.476	8.236104	6.71148064
31.9933	2.64	2.5	6.123744	6.625
31.995	2.64	2.51	6.123744	6.589014
31.9997	2.75	2.578	5.73375	6.34505176
31.9998	2.46	2.472	6.769224	6.72590976
32.0074	2.4	2.464	6.9864	6.75478144
32.01	2.11	2.398	8.050294	6.99365656
32.0113	2.6	2.458	6.2664	6.77644696
32.016	2.42	2.466	6.913896	6.74756184
32.0288	2.76	2.558	5.698464	6.41667096
32.0289	2.44	2.568	6.841504	6.38084736
32.03	2.57	2.588	6.373686	6.30928416
32.0312	2.65	2.552	6.08815	6.43817856
32.0375	2.52	2.512	6.553056	6.58182016
32.0448	2.58	2.368	6.337896	7.10263936
32.0499	2.24	2.254	7.570464	7.51907224
32.05	1.85	2.262	9.02415	7.48973016
32.0612	2.08	2.224	8.161696	7.62926464
32.071	2.56	2.244	6.409504	7.55577504
32.0763	2.39	2.43	7.022694	6.877686
32.0774	2.34	2.476	7.204584	6.71148064
32.079	2.78	2.362	5.627976	7.12446616
32.0914	2.31	2.382	7.314054	7.05174936
32.1	1.99	2.394	8.497414	7.00817304
32.1016	2.49	2.36	6.661014	7.131744
32.1054	2.4	2.412	6.9864	6.94288416
32.1108	2.61	2.538	6.230694	6.48840216
32.1161	2.57	2.6	6.373686	6.2664
32.1215	2.62	2.664	6.195016	6.03836544
32.132	2.8	2.672	5.5576	6.00994176
32.1323	2.72	2.53	5.839776	6.517126
32.1351	2.65	2.55	6.08815	6.44535
32.14	1.86	2.478	8.986344	6.70426776
32.1453	2.72	2.454	5.839776	6.79089624
32.1495	2.44	2.448	6.841504	6.81257856
32.1495	2.6	2.624	6.2664	6.18075264
32.1581	2.62	2.634	6.195016	6.14511384
32.1613	2.74	2.714	5.769064	5.86101144
32.1657	2.77	2.722	5.663206	5.83269976
32.1744	2.84	2.596	5.417184	6.28069024
32.179	2.64	2.544	6.123744	6.46687104
32.18	1.99	2.552	8.497414	6.43817856
32.1851	2.48	2.532	6.697056	6.50994336
32.1889	2.81	2.498	5.522454	6.63220056
32.202	2.74	2.654	5.769064	6.07392024
32.2055	2.47	2.524	6.733126	6.53868064
32.2079	2.77	2.462	5.663206	6.76200216
32.21	1.83	2.424	9.099846	6.89940864
32.2152	2.5	2.456	6.625	6.78367104
32.2152	2.55	2.38	6.44535	7.059016
32.2224	2.63	2.504	6.159366	6.61060224
32.2249	2.39	2.508	7.022694	6.59620896
32.226	2.45	2.512	6.80535	6.58182016
32.2268	2.52	2.352	6.553056	7.16086656
32.2326	2.57	2.406	6.373686	6.96463704
32.2339	1.83	2.442	9.099846	6.83427096
32.2357	2.66	2.468	6.052584	6.74034336
32.2486	2.63	2.4006	6.159366	6.9842232504
32.2497	2.65	2.3926	6.08815	7.0132548664
32.25	2.23	2.4246	7.607206	6.8972359224
32.255	1.79	2.4446	9.251574	6.8248696824
32.2583	2.82	2.4706	5.487336	6.7309610104
32.261	2.73	2.542	5.804406	6.47404696
32.2618	2.78	2.72	5.627976	5.839776
32.2669	2.59	2.72	6.302134	5.839776
32.2745	2.68	2.718	5.981536	5.84685336
32.2778	2.82	2.696	5.487336	5.92477824
32.2842	2.72	2.718	5.839776	5.84685336
32.2909	2.67	2.654	6.017046	6.07392024
32.2917	2.7	2.62	5.9106	6.195016
32.3	2.36	2.584	7.131744	6.32358784
32.302	2.65	2.582	6.08815	6.33074136
32.3036	2.54	2.574	6.481224	6.35936664
32.3069	2.66	2.634	6.052584	6.14511384
32.3122	2.66	2.52	6.052584	6.553056
32.32	2.66	2.53	6.052584	6.517126
32.3233	2.08	2.432	8.161696	6.87044736
32.3331	2.59	2.46	6.302134	6.769224
32.3371	2.17	2.374	7.828246	7.08082264
32.338	2.8	2.482	5.5576	6.68984536
32.34	2.23	2.502	7.607206	6.61780056
32.3418	2.62	2.582	6.195016	6.33074136
32.3579	2.69	2.568	5.946054	6.38084736
32.3585	2.57	2.66	6.373686	6.052584
32.368	2.73	2.604	5.804406	6.25211424
32.3682	2.69	2.608	5.946054	6.23783296
32.37	2.34	2.652	7.204584	6.08103456
32.3782	2.71	2.63	5.875174	6.159366
32.385	2.79	2.592	5.592774	6.29498496
32.3913	2.62	2.668	6.195016	6.02415136
32.3919	2.5	2.58	6.625	6.337896
32.3919	2.72	2.562	5.839776	6.40233816
32.4	2.27	2.57	7.460406	6.373686
32.4048	2.7	2.606	5.9106	6.24497304
32.4074	2.66	2.5194	6.052584	6.5552126904
32.4145	2.68	2.5814	5.981536	6.3328876344
32.42	2.29	2.4394	7.387174	6.8436741304
32.4205	2.58	2.3274	6.337896	7.2505307064
32.4316	1.99	2.3254	8.497414	7.2578279224
32.4336	2.1	2.386	8.0874	7.03721944
32.435	2.67	2.3236	6.017046	7.2643963744
32.4365	2.59	2.4316	6.302134	6.8718949984
32.44	2.27	2.3496	7.460406	7.1696068224
32.4447	2.53	2.3576	6.517126	7.1404788864
32.4483	1.69	2.3756	9.632854	7.0750065504
32.4525	2.71	2.4	5.875174	6.9864
32.4533	2.68	2.3675	5.981536	7.104457875
32.4651	2.39	2.6225	7.022694	6.186100875
32.4816	2.71	2.5195	5.875174	6.554853235
32.483	2.6	2.602	6.2664	6.25925656
32.49	2.38	2.4476	7.059016	6.8140244064
32.4976	2.72	2.4456	5.839776	6.8212543104
32.5028	1.83	2.2996	9.099846	7.3520624224
32.5093	2.7	2.388	5.9106	7.02995616
32.5161	1.87	2.338	8.948566	7.21187416
32.5177	2.82	2.417	5.487336	6.92476446
32.519	2.47	2.405	6.733126	6.9682635
32.52	2.22	2.571	7.643976	6.37010574
32.532	2.64	2.555	6.123744	6.4274235
32.5384	2.7	2.5176	5.9106	6.5616833664
32.553	2.74	2.4466	5.769064	6.8176392184
32.56	2.28	2.4006	7.423776	6.9842232504
32.5614	1.87	2.3866	8.948566	7.0350403384
32.5664	2.41	2.3686	6.950134	7.1004572344
32.5664	2.63	2.406	6.159366	6.96463704
32.567	2.65	2.522	6.08815	6.54586776
32.5705	2.47	2.616	6.733126	6.20928384
32.5821	2.45	2.602	6.80535	6.25925656
32.5845	2.88	2.5178	5.277216	6.5609643576
32.5981	2.56	2.5318	6.409504	6.5106615736
32.6	2.23	2.5318	7.607206	6.5106615736
32.608	2.54	2.5198	6.481224	6.5537748856
32.6095	2.45	2.4558	6.80535	6.7843935096
32.6112	2.82	2.492	5.487336	6.65380896
32.6123	2.24	2.544	7.570464	6.46687104
32.6185	2.41	2.5196	6.950134	6.5544937824
32.6212	2.8	2.4676	5.5576	6.7417869664
32.63	2.33	2.5376	7.241046	6.4898379264
32.6332	2.56	2.6056	6.409504	6.2464011904
32.6389	2.59	2.5736	6.302134	6.3607983744
32.639	2.75	2.612	5.73375	6.22355616
32.6447	2.64	2.62	6.123744	6.195016
32.6525	2.52	2.614	6.553056	6.21641944
32.6593	2.6	2.564	6.2664	6.39517344
32.6644	2.56	2.5225	6.409504	6.544070875
32.6695	2.5	2.5705	6.625	6.371895835
32.67	2.43	2.6065	6.877686	6.243187915
32.6748	2.76	2.5925	5.698464	6.293197875
32.6762	2.78	2.6745	5.627976	6.001063035
32.684	2.49	2.812	6.661014	5.51542816
32.69	2.91	2.794	5.172534	5.57870104
32.6967	3.12	2.62	4.446816	6.195016
32.6986	2.67	2.5588	6.017046	6.4138040416
32.7016	1.91	2.5328	8.797734	6.5070706176
32.71	2.18	2.4108	7.791336	6.9472339296
32.712	2.78	2.3608	5.627976	7.1288327296
32.7146	2.51	2.3448	6.589014	7.1870921856
32.7161	2.42	2.424	6.913896	6.89940864
32.7179	1.83	2.3734	9.099846	7.0830038584
32.7284	2.58	2.4094	6.337896	6.9523091704
32.73	2.53	2.5234	6.517126	6.5408366584
32.745	2.69	2.6874	5.946054	5.9552766264
32.7467	2.99	2.637	4.894614	6.13442766
32.7482	2.65	2.4296	6.08815	6.8791338624
32.75	2.33	2.4036	7.241046	6.9733410144
32.7504	1.49	2.2673	10.403814	7.4703009006
32.7571	2.56	2.2053	6.409504	7.6980787326
32.77	2.31	2.2596	7.314054	7.4985309024
32.772	2.34	2.5136	7.204584	6.5760658944
32.7721	2.6	2.4567	6.2664	6.7811424846
32.7854	2.76	2.5691	5.698464	6.3769084734
32.79	2.28	2.6311	7.423776	6.1554462094
32.792	2.87	2.5852	5.312166	6.3192962656
32.8017	2.65	2.5732	6.08815	6.3622301536
32.81	2.37	2.7161	7.095366	5.8535778894
32.8106	2.7	2.6481	5.9106	6.0949107054
32.825	2.99	2.6421	4.894614	6.1162669374
32.8314	2.53	2.79	6.517126	5.592774
32.8335	2.62	2.772	6.195016	5.65615776
32.8335	3.11	2.632	4.481094	6.15223936
32.8357	2.61	2.682	6.230694	5.97443736
32.84	2.29	2.678	7.387174	5.98863576
32.841	2.78	2.626	5.627976	6.17362264
32.8463	2.6	2.682	6.2664	5.97443736
32.8537	2.85	2.816	5.38215	5.50137984
32.855	2.89	2.77	5.242294	5.663206
32.855	2.96	2.798	4.998624	5.56463256
32.8572	2.55	2.6733	6.44535	6.0053246046
32.8582	2.74	2.5406	5.769064	6.4790707704
32.86	2.23	2.4866	7.607206	6.6732651384
32.86	2.23	2.5306	7.607206	6.5149710904
32.8704	2.69	2.5006	5.946054	6.6228400504
32.874	2.77	2.5573	5.663206	6.4191796606
32.876	2.59	2.636	6.302134	6.13798944
32.88	2.51	2.564	6.589014	6.39517344
32.8803	2.62	2.494	6.195016	6.64660504
32.8909	2.33	2.516	7.241046	6.56743584
32.9	2.42	2.566	6.913896	6.38800984
32.9073	2.7	2.544	5.9106	6.46687104
32.911	2.76	2.59	5.698464	6.302134
32.9132	2.51	2.566	6.589014	6.38800984
32.9132	2.56	2.556	6.409504	6.42383904
32.92	2.3	2.46	7.3506	6.769224
32.9206	2.65	2.514	6.08815	6.57462744
32.93	2.28	2.538	7.423776	6.48840216
32.9315	2.78	2.478	5.627976	6.70426776
32.9355	2.68	2.388	5.981536	7.02995616
32.9394	2	2.422	8.46	6.90665176
32.94	2.2	2.454	7.7176	6.79089624
32.9401	2.45	2.49	6.80535	6.661014
32.9423	2.94	2.606	5.068104	6.24497304
32.945	2.86	2.646	5.347144	6.10238424
32.9504	2.58	2.586	6.337896	6.31643544
32.9509	2.4	2.582	6.9864	6.33074136
32.9515	2.15	2.42	7.90215	6.913896
32.9652	2.92	2.482	5.137696	6.68984536
32.97	2.05	2.6	8.27335	6.2664
32.974	2.89	2.706	5.242294	5.88934104
32.976	2.99	2.704	4.894614	5.89642624
32.9768	2.68	2.812	5.981536	5.51542816
32.9801	2.91	2.78	5.172534	5.627976
32.9965	2.59	2.678	6.302134	5.98863576
32.9983	2.73	2.58	5.804406	6.337896
33.0099	2.48	2.556	6.697056	6.42383904
33.01	2.19	2.584	7.754454	6.32358784
33.0198	2.79	2.582	5.592774	6.33074136
33.021	2.73	2.624	5.804406	6.18075264
33.0232	2.72	2.642	5.839776	6.11662296
33.0263	2.69	2.676	5.946054	5.99573664
33.03	2.28	2.656	7.423776	6.06680704
33.0322	2.96	2.584	4.998624	6.32358784
33.0328	2.63	2.564	6.159366	6.39517344
33.0403	2.36	2.662	7.131744	6.04547416
33.0457	2.59	2.704	6.302134	5.89642624
33.0485	2.77	2.72	5.663206	5.839776
33.052	3.17	2.862	4.275846	5.34014616
33.0553	2.71	2.89	5.875174	5.242294
33.0585	3.07	2.882	4.618486	5.27022936
33.0587	2.73	2.672	5.804406	6.00994176
33.0594	2.73	2.698	5.804406	5.91768856
33.06	2.12	2.638	8.013216	6.13086616
33.064	2.84	2.618	5.417184	6.20214936
33.0654	2.77	2.662	5.663206	6.04547416
33.0713	2.63	2.802	6.159366	5.55056856
33.072	2.95	2.776	5.03335	5.64206464
33.0739	2.82	2.82	5.487336	5.487336
33.0781	2.71	2.866	5.875174	5.32615384
33.08	2.99	2.814	4.894614	5.50840344
33.0854	2.86	2.798	5.347144	5.56463256
33.0875	2.69	2.82	5.946054	5.487336
33.0875	2.74	2.77	5.769064	5.663206
33.0927	2.79	2.82	5.592774	5.487336
33.094	2.78	2.68	5.627976	5.981536
33.0987	2.97	2.752	4.963926	5.72669056
33.1	2.18	2.748	7.791336	5.74081056
33.106	3.04	2.72	4.721824	5.839776
33.1097	2.77	2.728	5.663206	5.81147776
33.1114	2.64	2.74	6.123744	5.769064
33.114	3.01	2.712	4.825414	5.86809216
33.12	2.24	2.774	7.570464	5.64911064
33.1207	2.9	2.79	5.2074	5.592774
33.1254	3.08	2.8	4.584096	5.5576
33.13	2.72	2.954	5.839776	5.01945624
33.131	3.06	2.978	4.652904	4.93618776
33.133	3.01	2.798	4.825414	5.56463256
33.1387	3.02	2.7	4.790856	5.9106
33.14	2.18	2.702	7.791336	5.90351256
33.1435	2.23	2.686	7.607206	5.96024344
33.1441	3.07	2.678	4.618486	5.98863576
33.1567	2.93	2.718	5.102886	5.84685336
33.1654	2.98	2.838	4.929256	5.42419416
33.17	2.38	2.814	7.059016	5.50840344
33.1727	2.83	2.832	5.452246	5.44523136
33.18	2.95	2.84	5.03335	5.417184
33.1814	3.02	2.848	4.790856	5.38915456
33.1861	3.02	2.756	4.790856	5.71257504
33.1876	2.42	2.806	6.913896	5.53650904
33.19	2.37	2.804	7.095366	5.54353824
33.195	3.2	2.782	4.1736	5.62093336
33.1974	3.01	2.886	4.825414	5.25625944
33.2035	2.91	3.006	5.172534	4.83924504
33.2046	2.94	2.922	5.068104	5.13073176
33.2054	2.97	2.858	4.963926	5.35414296
33.2108	2.78	2.854	5.627976	5.36814424
33.2121	2.69	2.866	5.946054	5.32615384
33.2148	2.89	2.812	5.242294	5.51542816
33.2188	3	2.822	4.86	5.48031576
33.221	2.7	2.842	5.9106	5.41017496
33.2261	2.83	2.764	5.452246	5.68435744
33.2321	2.79	2.778	5.592774	5.63501976
33.234	2.5	2.816	6.625	5.50137984
33.2351	3.07	2.766	4.618486	5.67730584
33.2395	2.89	2.798	5.242294	5.56463256
33.24	2.58	2.878	6.337896	5.28420376
33.2475	2.95	2.84	5.03335	5.417184
33.2521	2.9	2.828	5.2074	5.45926176
33.256	2.88	2.898	5.277216	5.21437656
33.2581	2.83	2.774	5.452246	5.64911064
33.2595	2.93	2.75	5.102886	5.73375
33.26	2.33	2.758	7.241046	5.70551896
33.2648	2.78	2.736	5.627976	5.78319744
33.2722	2.92	2.778	5.137696	5.63501976
33.2808	2.72	2.858	5.839776	5.35414296
33.285	3.14	2.834	4.378344	5.43821784
33.2855	2.73	2.75	5.804406	5.73375
33.2888	2.66	2.83	6.052584	5.452246
33.29	2.5	2.804	6.625	5.54353824
33.297	3.12	2.832	4.446816	5.44523136
33.3016	3.01	2.89	4.825414	5.242294
33.303	2.87	2.81	5.312166	5.522454
33.3127	2.95	2.764	5.03335	5.68435744
33.3135	2.1	2.658	8.0874	6.05969496
33.3188	2.89	2.46	5.242294	6.769224
33.32	2.48	2.414	6.697056	6.93563544
33.3236	1.88	2.542	8.910816	6.47404696
33.3262	2.72	2.52	5.839776	6.553056
33.3315	2.74	2.584	5.769064	6.32358784
33.3374	2.78	2.668	5.627976	6.02415136
33.3382	2.8	2.708	5.5576	5.88225696
33.34	2.3	2.722	7.3506	5.83269976
33.3406	2.92	2.762	5.137696	5.69141016
33.3429	2.81	2.834	5.522454	5.43821784
33.3451	2.98	2.8882	4.929256	5.2485778936
33.3451	3.16	2.8442	4.309984	5.4024663096
33.35	2.57	2.8302	6.373686	5.4515444856
33.3522	2.7	2.8102	5.9106	5.5217513656
33.3537	2.74	2.6482	5.769064	6.0945548536
33.3595	2.88	2.674	5.277216	6.00283864
33.36	2.35	2.682	7.16815	5.97443736
33.3681	2.7	2.6287	5.9106	6.1639989166
33.3689	2.74	2.6067	5.769064	6.2424738846
33.37	2.47	2.7467	6.733126	5.7454005246
33.3742	2.77	2.7447	5.663206	5.7524629326
33.379	3.05	2.8147	4.68735	5.5059450526
33.3802	2.69	2.902	5.946054	5.20042456
33.3826	3.09	2.809	4.549734	5.52596734
33.3856	2.91	2.735	5.172534	5.7867315
33.39	2.31	2.803	7.314054	5.54705326
33.3916	2.68	2.737	5.981536	5.77966366
33.392	3.03	2.739	4.756326	5.77259694
33.3976	2.76	2.826	5.698464	5.46627864
33.3985	2.92	2.7581	5.137696	5.7051661854
